"old_la_code","new_la_code","la_name","urn","schname","measure","value"
302,"E09000003","Barnet",139633,"Parkfield Primary School","nftype","AC"
302,"E09000003","Barnet",139633,"Parkfield Primary School","ptfsm6cla1a","35%"
302,"E09000003","Barnet",139633,"Parkfield Primary School","ptnotfsm6cla1a","65%"
302,"E09000003","Barnet",139633,"Parkfield Primary School","tealgrp2","45"
302,"E09000003","Barnet",139633,"Parkfield Primary School","telig","49"
302,"E09000003","Barnet",139633,"Parkfield Primary School","tfsm6cla1a","17"
302,"E09000003","Barnet",139633,"Parkfield Primary School","tks1average","14.4"
302,"E09000003","Barnet",139633,"Parkfield Primary School","tnotfsm6cla1a","32"
302,"E09000003","Barnet",139633,"Parkfield Primary School","tsenele","1"
302,"E09000003","Barnet",139633,"Parkfield Primary School","tsenelk","3"
302,"E09000003","Barnet",139817,"The Hyde School","nftype","AC"
302,"E09000003","Barnet",139817,"The Hyde School","ptfsm6cla1a","48%"
302,"E09000003","Barnet",139817,"The Hyde School","ptnotfsm6cla1a","52%"
302,"E09000003","Barnet",139817,"The Hyde School","tealgrp2","45"
302,"E09000003","Barnet",139817,"The Hyde School","telig","60"
302,"E09000003","Barnet",139817,"The Hyde School","tfsm6cla1a","29"
302,"E09000003","Barnet",139817,"The Hyde School","tks1average","16.7"
302,"E09000003","Barnet",139817,"The Hyde School","tnotfsm6cla1a","31"
302,"E09000003","Barnet",139817,"The Hyde School","tsenele","0"
302,"E09000003","Barnet",139817,"The Hyde School","tsenelk","10"
302,"E09000003","Barnet",142636,"Claremont Primary School","nftype","ACC"
302,"E09000003","Barnet",142636,"Claremont Primary School","ptfsm6cla1a","81%"
302,"E09000003","Barnet",142636,"Claremont Primary School","ptnotfsm6cla1a","19%"
302,"E09000003","Barnet",142636,"Claremont Primary School","tealgrp2","41"
302,"E09000003","Barnet",142636,"Claremont Primary School","telig","52"
302,"E09000003","Barnet",142636,"Claremont Primary School","tfsm6cla1a","42"
302,"E09000003","Barnet",142636,"Claremont Primary School","tks1average","14.6"
302,"E09000003","Barnet",142636,"Claremont Primary School","tnotfsm6cla1a","10"
302,"E09000003","Barnet",142636,"Claremont Primary School","tsenele","1"
302,"E09000003","Barnet",142636,"Claremont Primary School","tsenelk","5"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","nftype","AC"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","ptfsm6cla1a","33%"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","ptnotfsm6cla1a","67%"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","tealgrp2","14"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","telig","83"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","tfsm6cla1a","27"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","tks1average","16.8"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","tnotfsm6cla1a","56"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","tsenele","2"
303,"E09000004","Bexley",135951,"Haberdashers' Aske's Crayford Academy","tsenelk","12"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","nftype","ACC"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","ptfsm6cla1a","43%"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","ptnotfsm6cla1a","57%"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","tealgrp2","22"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","telig","90"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","tfsm6cla1a","39"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","tks1average","16.4"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","tnotfsm6cla1a","51"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","tsenele","1"
303,"E09000004","Bexley",136599,"East Wickham Primary Academy","tsenelk","5"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","nftype","AC"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","ptfsm6cla1a","49%"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","ptnotfsm6cla1a","51%"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","tealgrp2","21"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","telig","55"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","tfsm6cla1a","27"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","tks1average","16.8"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","tnotfsm6cla1a","28"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","tsenele","0"
303,"E09000004","Bexley",136932,"Willow Bank Primary School","tsenelk","16"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","nftype","ACC"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","ptfsm6cla1a","47%"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","ptnotfsm6cla1a","53%"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","tealgrp2","27"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","telig","86"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","tfsm6cla1a","40"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","tks1average","17.2"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","tnotfsm6cla1a","46"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","tsenele","1"
303,"E09000004","Bexley",137380,"Northumberland Heath Primary School","tsenelk","12"
303,"E09000004","Bexley",137417,"Peareswood Primary School","nftype","ACC"
303,"E09000004","Bexley",137417,"Peareswood Primary School","ptfsm6cla1a","62%"
303,"E09000004","Bexley",137417,"Peareswood Primary School","ptnotfsm6cla1a","38%"
303,"E09000004","Bexley",137417,"Peareswood Primary School","tealgrp2","12"
303,"E09000004","Bexley",137417,"Peareswood Primary School","telig","58"
303,"E09000004","Bexley",137417,"Peareswood Primary School","tfsm6cla1a","36"
303,"E09000004","Bexley",137417,"Peareswood Primary School","tks1average","16.5"
303,"E09000004","Bexley",137417,"Peareswood Primary School","tnotfsm6cla1a","22"
303,"E09000004","Bexley",137417,"Peareswood Primary School","tsenele","0"
303,"E09000004","Bexley",137417,"Peareswood Primary School","tsenelk","17"
303,"E09000004","Bexley",139115,"Belvedere Junior School","nftype","AC"
303,"E09000004","Bexley",139115,"Belvedere Junior School","ptfsm6cla1a","48%"
303,"E09000004","Bexley",139115,"Belvedere Junior School","ptnotfsm6cla1a","52%"
303,"E09000004","Bexley",139115,"Belvedere Junior School","tealgrp2","20"
303,"E09000004","Bexley",139115,"Belvedere Junior School","telig","83"
303,"E09000004","Bexley",139115,"Belvedere Junior School","tfsm6cla1a","40"
303,"E09000004","Bexley",139115,"Belvedere Junior School","tks1average","16.4"
303,"E09000004","Bexley",139115,"Belvedere Junior School","tnotfsm6cla1a","43"
303,"E09000004","Bexley",139115,"Belvedere Junior School","tsenele","2"
303,"E09000004","Bexley",139115,"Belvedere Junior School","tsenelk","14"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","nftype","ACC"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","ptfsm6cla1a","17%"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","ptnotfsm6cla1a","83%"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","tealgrp2","2"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","telig","58"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","tfsm6cla1a","10"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","tks1average","19.0"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","tnotfsm6cla1a","48"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","tsenele","0"
303,"E09000004","Bexley",140321,"Barnehurst Junior School","tsenelk","6"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","nftype","ACC"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","ptfsm6cla1a","14%"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","ptnotfsm6cla1a","86%"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","tealgrp2","15"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","telig","58"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","tfsm6cla1a","8"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","tks1average","17.3"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","tnotfsm6cla1a","50"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","tsenele","4"
303,"E09000004","Bexley",141047,"Brampton Primary Academy","tsenelk","5"
303,"E09000004","Bexley",141114,"Mayplace Primary School","nftype","AC"
303,"E09000004","Bexley",141114,"Mayplace Primary School","ptfsm6cla1a","17%"
303,"E09000004","Bexley",141114,"Mayplace Primary School","ptnotfsm6cla1a","83%"
303,"E09000004","Bexley",141114,"Mayplace Primary School","tealgrp2","6"
303,"E09000004","Bexley",141114,"Mayplace Primary School","telig","60"
303,"E09000004","Bexley",141114,"Mayplace Primary School","tfsm6cla1a","10"
303,"E09000004","Bexley",141114,"Mayplace Primary School","tks1average","17.1"
303,"E09000004","Bexley",141114,"Mayplace Primary School","tnotfsm6cla1a","50"
303,"E09000004","Bexley",141114,"Mayplace Primary School","tsenele","2"
303,"E09000004","Bexley",141114,"Mayplace Primary School","tsenelk","14"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","nftype","AC"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","ptfsm6cla1a","40%"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","ptnotfsm6cla1a","60%"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","tealgrp2","20"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","telig","90"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","tfsm6cla1a","36"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","tks1average","16.2"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","tnotfsm6cla1a","54"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","tsenele","2"
303,"E09000004","Bexley",141866,"Lessness Heath Primary School","tsenelk","15"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","nftype","AC"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","ptfsm6cla1a","11%"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","ptnotfsm6cla1a","89%"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","tealgrp2","3"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","telig","61"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","tfsm6cla1a","7"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","tks1average","16.9"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","tnotfsm6cla1a","54"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","tsenele","0"
303,"E09000004","Bexley",141976,"Burnt Oak Junior School","tsenelk","8"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","nftype","ACC"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","ptfsm6cla1a","13%"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","ptnotfsm6cla1a","87%"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","tealgrp2","7"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","telig","119"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","tfsm6cla1a","15"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","tks1average","18.8"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","tnotfsm6cla1a","104"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","tsenele","5"
303,"E09000004","Bexley",142228,"Old Bexley Church of England School","tsenelk","2"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","nftype","ACC"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","ptfsm6cla1a","27%"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","ptnotfsm6cla1a","73%"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","tealgrp2","8"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","telig","60"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","tfsm6cla1a","16"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","tks1average","15.6"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","tnotfsm6cla1a","44"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","tsenele","0"
303,"E09000004","Bexley",142229,"Holy Trinity Lamorbey Church of England School","tsenelk","7"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","nftype","ACC"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","ptfsm6cla1a","10%"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","ptnotfsm6cla1a","90%"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","tealgrp2","3"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","telig","30"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","tfsm6cla1a","3"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","tks1average","17.7"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","tnotfsm6cla1a","27"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","tsenele","0"
303,"E09000004","Bexley",142294,"St Paulinus Church of England Primary School","tsenelk","1"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","nftype","ACC"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","ptfsm6cla1a","28%"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","ptnotfsm6cla1a","72%"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","tealgrp2","15"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","telig","61"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","tfsm6cla1a","17"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","tks1average","18.4"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","tnotfsm6cla1a","44"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","tsenele","0"
303,"E09000004","Bexley",142295,"Hillsgrove Primary School","tsenelk","4"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","nftype","ACC"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","ptfsm6cla1a","6%"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","ptnotfsm6cla1a","94%"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","tealgrp2","5"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","telig","31"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","tfsm6cla1a","2"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","tks1average","18.1"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","tnotfsm6cla1a","29"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","tsenele","1"
303,"E09000004","Bexley",142586,"Eastcote Primary Academy","tsenelk","2"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","nftype","ACC"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","ptfsm6cla1a","50%"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","ptnotfsm6cla1a","50%"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","tealgrp2","7"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","telig","58"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","tfsm6cla1a","29"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","tks1average","16.8"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","tnotfsm6cla1a","29"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","tsenele","1"
303,"E09000004","Bexley",142723,"Royal Park Primary Academy","tsenelk","8"
304,"E09000005","Brent",135600,"Ark Academy","nftype","AC"
304,"E09000005","Brent",135600,"Ark Academy","ptfsm6cla1a","31%"
304,"E09000005","Brent",135600,"Ark Academy","ptnotfsm6cla1a","69%"
304,"E09000005","Brent",135600,"Ark Academy","tealgrp2","15"
304,"E09000005","Brent",135600,"Ark Academy","telig","48"
304,"E09000005","Brent",135600,"Ark Academy","tfsm6cla1a","15"
304,"E09000005","Brent",135600,"Ark Academy","tks1average","17.0"
